idx,color,sub_category,season,goods_name,thumbnail_url,is_soldout,goods_url,brand,normal_price,price,created_at,updated_at,image_id,s3_path
1640,화이트,더비 슈즈,"봄, 여름, 가을, 겨울",와이드 스퀘어 더비 슈즈 [화이트],https://image.msscdn.net/images/goods_img/20220923/2816813/2816813_17138569140063_500.jpg,0,https://www.musinsa.com/products/2816813,무신사 스탠다드,119900,47690,2025-04-21 17:57:20,2025-04-21 17:57:20,2816813,https://kr.object.iwinv.kr/web-assets-prod/shoes/2816813.jpg
1641,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",질랜드 레더 더비슈즈_브라운 & 그레이,https://image.msscdn.net/images/goods_img/20230726/3429058/3429058_17132808722268_500.jpg,0,https://www.musinsa.com/products/3429058,덕핏,339000,339000,2025-04-21 17:57:20,2025-04-21 17:57:20,3429058,https://kr.object.iwinv.kr/web-assets-prod/shoes/3429058.jpg
1642,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",바란 BARAN H1908_GRAY,https://image.msscdn.net/images/goods_img/20220919/2801448/2801448_1_500.jpg,0,https://www.musinsa.com/products/2801448,호보켄,49000,39200,2025-04-21 17:57:20,2025-04-21 17:57:20,2801448,https://kr.object.iwinv.kr/web-assets-prod/shoes/2801448.jpg
1643,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",톰 더비슈즈 스웨이드그레이,https://image.msscdn.net/images/goods_img/20240130/3831582/3831582_17065843285088_500.jpg,0,https://www.musinsa.com/products/3831582,릭플로,338000,338000,2025-04-21 17:57:20,2025-04-21 17:57:20,3831582,https://kr.object.iwinv.kr/web-assets-prod/shoes/3831582.jpg
1644,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",641 마일로 더비슈즈 그레이,https://image.msscdn.net/images/goods_img/20230919/3573348/3573348_16951008464044_500.jpg,0,https://www.musinsa.com/products/3573348,러프넥,282000,282000,2025-04-21 17:57:20,2025-04-21 17:57:20,3573348,https://kr.object.iwinv.kr/web-assets-prod/shoes/3573348.jpg
1645,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",588 더크 더비슈즈 그레이,https://image.msscdn.net/images/goods_img/20221005/2842200/2842200_1_500.jpg,0,https://www.musinsa.com/products/2842200,러프넥,266000,266000,2025-04-21 17:57:20,2025-04-21 17:57:20,2842200,https://kr.object.iwinv.kr/web-assets-prod/shoes/2842200.jpg
1646,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",마쯔 남성 캐주얼 드라이빙 슈즈 2cm LCMC93M313,https://image.msscdn.net/images/goods_img/20231101/3675850/3675850_16988252410500_500.jpg,0,https://www.musinsa.com/products/3675850,엘칸토,159000,33750,2025-04-21 17:57:20,2025-04-21 17:57:20,3675850,https://kr.object.iwinv.kr/web-assets-prod/shoes/3675850.jpg
1647,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",로먼 스웨이드 옥스포드 SMG,https://image.msscdn.net/images/goods_img/20240715/4249274/4249274_17210220313617_500.jpg,0,https://www.musinsa.com/products/4249274,플랩에프,248000,162000,2025-04-21 17:57:20,2025-04-21 17:57:20,4249274,https://kr.object.iwinv.kr/web-assets-prod/shoes/4249274.jpg
1648,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",지오 스웨이드 원몽크 SMG,https://image.msscdn.net/images/goods_img/20250219/4806286/4806286_17399518870706_500.jpg,0,https://www.musinsa.com/products/4806286,플랩에프,294000,194000,2025-04-21 17:57:20,2025-04-21 17:57:20,4806286,https://kr.object.iwinv.kr/web-assets-prod/shoes/4806286.jpg
1649,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",581 빈 더비슈즈 그레이,https://image.msscdn.net/images/goods_img/20221005/2842059/2842059_1_500.jpg,0,https://www.musinsa.com/products/2842059,러프넥,272000,272000,2025-04-21 17:57:20,2025-04-21 17:57:20,2842059,https://kr.object.iwinv.kr/web-assets-prod/shoes/2842059.jpg
1650,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",페드로 스웨이드 더비 MG,https://image.msscdn.net/images/goods_img/20240131/3836278/3836278_17066825995137_500.jpg,0,https://www.musinsa.com/products/3836278,플랩에프,241000,196000,2025-04-21 17:57:20,2025-04-21 17:57:20,3836278,https://kr.object.iwinv.kr/web-assets-prod/shoes/3836278.jpg
1651,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",Bio_Gray,https://image.msscdn.net/images/goods_img/20230416/3237064/3237064_16816319846813_500.jpg,0,https://www.musinsa.com/products/3237064,요위,255000,255000,2025-04-21 17:57:20,2025-04-21 17:57:20,3237064,https://kr.object.iwinv.kr/web-assets-prod/shoes/3237064.jpg
1652,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",Norah-GR 유니섹스 더비슈즈,https://image.msscdn.net/images/goods_img/20160203/303855/303855_1_500.jpg,0,https://www.musinsa.com/products/303855,잠트,218000,218000,2025-04-21 17:57:20,2025-04-21 17:57:20,303855,https://kr.object.iwinv.kr/web-assets-prod/shoes/303855.jpg
1653,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",웨스턴 스웨이드 더비 MG,https://image.msscdn.net/images/goods_img/20240103/3772703/3772703_17042475682999_500.jpg,0,https://www.musinsa.com/products/3772703,플랩에프,248000,194000,2025-04-21 17:57:20,2025-04-21 17:57:20,3772703,https://kr.object.iwinv.kr/web-assets-prod/shoes/3772703.jpg
1654,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",마르코 스웨이드 더비 SMG,https://image.msscdn.net/images/goods_img/20231219/3761167/3761167_17029703724838_500.jpg,0,https://www.musinsa.com/products/3761167,플랩에프,261000,165000,2025-04-21 17:57:20,2025-04-21 17:57:20,3761167,https://kr.object.iwinv.kr/web-assets-prod/shoes/3761167.jpg
1655,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",하디 스웨이드 스퀘어토 더비 SMG,https://image.msscdn.net/images/goods_img/20240214/3867645/3867645_17078892435180_500.jpg,0,https://www.musinsa.com/products/3867645,플랩에프,248000,162000,2025-04-21 17:57:20,2025-04-21 17:57:20,3867645,https://kr.object.iwinv.kr/web-assets-prod/shoes/3867645.jpg
1656,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",그로버 스웨이드 윙팁더비 SMG,https://image.msscdn.net/images/goods_img/20240403/4019479/4019479_17121090893276_500.jpg,0,https://www.musinsa.com/products/4019479,플랩에프,248000,164000,2025-04-21 17:57:20,2025-04-21 17:57:20,4019479,https://kr.object.iwinv.kr/web-assets-prod/shoes/4019479.jpg
1657,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",(비브람솔) PHYTHON 캡슐 컬렉션 볼륨 스퀘어토 더비슈즈 8420-P [PHYTHON],https://image.msscdn.net/images/goods_img/20210217/1797727/1797727_17165476738192_500.jpg,0,https://www.musinsa.com/products/1797727,피렌체 아뜨리에,231000,196350,2025-04-21 17:57:20,2025-04-21 17:57:20,1797727,https://kr.object.iwinv.kr/web-assets-prod/shoes/1797727.jpg
1658,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",코너 스퀘어 스웨이드 더비 SMG,https://image.msscdn.net/images/goods_img/20240516/4134084/4134084_17158413695169_500.jpg,0,https://www.musinsa.com/products/4134084,플랩에프,268000,182000,2025-04-21 17:57:20,2025-04-21 17:57:20,4134084,https://kr.object.iwinv.kr/web-assets-prod/shoes/4134084.jpg
1659,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",해리 스웨이드 더비 SMG,https://image.msscdn.net/images/goods_img/20240214/3867418/3867418_17078883983902_500.jpg,0,https://www.musinsa.com/products/3867418,플랩에프,245000,164000,2025-04-21 17:57:20,2025-04-21 17:57:20,3867418,https://kr.object.iwinv.kr/web-assets-prod/shoes/3867418.jpg
1660,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",원킬(그레이),https://image.msscdn.net/images/goods_img/20231225/3766493/3766493_17034455433798_500.jpg,0,https://www.musinsa.com/products/3766493,투스페이스,280000,280000,2025-04-21 17:57:20,2025-04-21 17:57:20,3766493,https://kr.object.iwinv.kr/web-assets-prod/shoes/3766493.jpg
1661,그레이,더비 슈즈,"봄, 여름, 가을, 겨울",본프레임(그레이),https://image.msscdn.net/images/goods_img/20231017/3631229/3631229_16974844012643_500.jpg,0,https://www.musinsa.com/products/3631229,투스페이스,280000,280000,2025-04-21 17:57:20,2025-04-21 17:57:20,3631229,https://kr.object.iwinv.kr/web-assets-prod/shoes/3631229.jpg
1662,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",WTRD1203 클리프 스퀘어토 4홀 더비슈즈 블랙 [250~290MM],https://image.msscdn.net/images/goods_img/20210826/2091749/2091749_13_500.jpg,0,https://www.musinsa.com/products/2091749,위더로드,99000,59400,2025-04-21 17:57:20,2025-04-21 17:57:20,2091749,https://kr.object.iwinv.kr/web-assets-prod/shoes/2091749.jpg
1663,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",WTRD1102 데미안 4홀 더비슈즈 매트블랙 [240~300mm],https://image.msscdn.net/images/goods_img/20190209/949538/949538_14_500.jpg,0,https://www.musinsa.com/products/949538,위더로드,99000,39600,2025-04-21 17:57:20,2025-04-21 17:57:20,949538,https://kr.object.iwinv.kr/web-assets-prod/shoes/949538.jpg
1664,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",BOLD CHUNKY DERBY,https://image.msscdn.net/images/goods_img/20240412/4050355/4050355_17248943203403_500.jpg,0,https://www.musinsa.com/products/4050355,식스핏,99000,79000,2025-04-21 17:57:20,2025-04-21 17:57:20,4050355,https://kr.object.iwinv.kr/web-assets-prod/shoes/4050355.jpg
1665,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",슬랩스틱 더비슈즈 블랙,https://image.msscdn.net/images/goods_img/20231215/3757717/3757717_17043450718700_500.jpg,0,https://www.musinsa.com/products/3757717,수아레,209000,165900,2025-04-21 17:57:20,2025-04-21 17:57:20,3757717,https://kr.object.iwinv.kr/web-assets-prod/shoes/3757717.jpg
1666,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",타릭 로 엑스트라 터프 블랙 / 27390001,https://image.msscdn.net/images/goods_img/20221227/2997856/2997856_16739249058024_500.jpg,0,https://www.musinsa.com/products/2997856,닥터마틴,170000,161990,2025-04-21 17:57:20,2025-04-21 17:57:20,2997856,https://kr.object.iwinv.kr/web-assets-prod/shoes/2997856.jpg
1667,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",베이스먼트 더비 R24M042 (FG 블랙),https://image.msscdn.net/images/goods_img/20210409/1890398/1890398_17255207552833_500.jpg,0,https://www.musinsa.com/products/1890398,로맨틱무브,168000,138000,2025-04-21 17:57:20,2025-04-21 17:57:20,1890398,https://kr.object.iwinv.kr/web-assets-prod/shoes/1890398.jpg
1668,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",발편한 남자 로퍼 캐주얼 더비슈즈 구두,https://image.msscdn.net/images/goods_img/20241114/4614302/4614302_17321579894740_500.png,0,https://www.musinsa.com/products/4614302,밀릭스,30000,30000,2025-04-21 17:57:20,2025-04-21 17:57:20,4614302,https://kr.object.iwinv.kr/web-assets-prod/shoes/4614302.jpg
1669,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[SECOND.A] Balance Sole Bold Derby_2NDF4400GB,https://image.msscdn.net/images/goods_img/20240313/3949365/3949365_17107351649937_500.jpg,0,https://www.musinsa.com/products/3949365,피렌체 아뜨리에,112000,44800,2025-04-21 17:57:20,2025-04-21 17:57:20,3949365,https://kr.object.iwinv.kr/web-assets-prod/shoes/3949365.jpg
1670,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",375 웰던 더비 구두 루시블랙,https://image.msscdn.net/images/goods_img/20170823/607298/607298_17171390002273_500.jpg,0,https://www.musinsa.com/products/607298,비에스큐티바이클래시,59000,53600,2025-04-21 17:57:20,2025-04-21 17:57:20,607298,https://kr.object.iwinv.kr/web-assets-prod/shoes/607298.jpg
1671,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[SECOND.A Light] Volume Round-Toe 5CM Derby_SL27,https://image.msscdn.net/images/goods_img/20240514/4131184/4131184_17240340680154_500.jpg,0,https://www.musinsa.com/products/4131184,피렌체 아뜨리에,93000,65100,2025-04-21 17:57:20,2025-04-21 17:57:20,4131184,https://kr.object.iwinv.kr/web-assets-prod/shoes/4131184.jpg
1672,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",플레인 더비 슈즈 [블랙],https://image.msscdn.net/images/goods_img/20210901/2101924/2101924_17138482498938_500.jpg,0,https://www.musinsa.com/products/2101924,무신사 스탠다드,99900,84890,2025-04-21 17:57:20,2025-04-21 17:57:20,2101924,https://kr.object.iwinv.kr/web-assets-prod/shoes/2101924.jpg
1673,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[미누의코디 x 식스핏] BOLD TOE DERBY,https://image.msscdn.net/images/goods_img/20240503/4104562/4104562_17155884168887_500.jpg,0,https://www.musinsa.com/products/4104562,식스핏,99000,79000,2025-04-21 17:57:20,2025-04-21 17:57:20,4104562,https://kr.object.iwinv.kr/web-assets-prod/shoes/4104562.jpg
1674,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",남성 클래식 캐주얼 티롤리안 더비 HPMR7FA301,https://image.msscdn.net/images/goods_img/20250305/4860610/4860610_17411541099467_500.jpg,0,https://www.musinsa.com/products/4860610,슈펜,59900,59900,2025-04-21 17:57:20,2025-04-21 17:57:20,4860610,https://kr.object.iwinv.kr/web-assets-prod/shoes/4860610.jpg
1675,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",UNIFORM Officer Derby Black,https://image.msscdn.net/images/goods_img/20250106/4699574/4699574_17363054371705_500.jpg,0,https://www.musinsa.com/products/4699574,로스트가든,245000,196000,2025-04-21 17:57:20,2025-04-21 17:57:20,4699574,https://kr.object.iwinv.kr/web-assets-prod/shoes/4699574.jpg
1676,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",PAUL,https://image.msscdn.net/images/goods_img/20200510/1438359/1438359_17313913181185_500.jpg,0,https://www.musinsa.com/products/1438359,조셉트,99000,99000,2025-04-21 17:57:20,2025-04-21 17:57:20,1438359,https://kr.object.iwinv.kr/web-assets-prod/shoes/1438359.jpg
1677,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",우든 더비 슈즈 홀스하이드 블랙,https://image.msscdn.net/images/goods_img/20220814/2716424/2716424_16940673368724_500.jpg,0,https://www.musinsa.com/products/2716424,야세,198000,178200,2025-04-21 17:57:20,2025-04-21 17:57:20,2716424,https://kr.object.iwinv.kr/web-assets-prod/shoes/2716424.jpg
1678,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",0191 아르데코  레더 3홀 더비 구두 밴타블랙,https://image.msscdn.net/images/goods_img/20190419/1020993/1020993_1_500.jpg,0,https://www.musinsa.com/products/1020993,마이애미프로젝트,100000,76000,2025-04-21 17:57:20,2025-04-21 17:57:20,1020993,https://kr.object.iwinv.kr/web-assets-prod/shoes/1020993.jpg
1679,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",스퀘어 빈티지 더비 슈즈,https://image.msscdn.net/images/goods_img/20250305/4860074/4860074_17411505965605_500.jpg,0,https://www.musinsa.com/products/4860074,포컬트,129000,99000,2025-04-21 17:57:20,2025-04-21 17:57:20,4860074,https://kr.object.iwinv.kr/web-assets-prod/shoes/4860074.jpg
1680,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",PINTO  [VIBRAM/HORSE LEATHER],https://image.msscdn.net/images/goods_img/20240402/4018087/4018087_17138492564391_500.jpg,0,https://www.musinsa.com/products/4018087,조셉트,129000,129000,2025-04-21 17:57:20,2025-04-21 17:57:20,4018087,https://kr.object.iwinv.kr/web-assets-prod/shoes/4018087.jpg
1681,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[ENTRY] 2308 6.5CM 카우하이드 더비,https://image.msscdn.net/images/goods_img/20231016/3628915/3628915_16999333231653_500.jpg,0,https://www.musinsa.com/products/3628915,야세,109000,98100,2025-04-21 17:57:20,2025-04-21 17:57:20,3628915,https://kr.object.iwinv.kr/web-assets-prod/shoes/3628915.jpg
1682,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[SECOND.A] V2 Balloon Toe Derby_2NDF3800GB,https://image.msscdn.net/images/goods_img/20230808/3450175/3450175_17169467696714_500.jpg,0,https://www.musinsa.com/products/3450175,피렌체 아뜨리에,113000,45200,2025-04-21 17:57:20,2025-04-21 17:57:20,3450175,https://kr.object.iwinv.kr/web-assets-prod/shoes/3450175.jpg
1683,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",GO29 브램톤 클래식 4홀 더비슈즈,https://image.msscdn.net/images/goods_img/20250205/4761470/4761470_17391790733413_500.jpg,0,https://www.musinsa.com/products/4761470,비에스큐티바이클래시,49800,39800,2025-04-21 17:57:20,2025-04-21 17:57:20,4761470,https://kr.object.iwinv.kr/web-assets-prod/shoes/4761470.jpg
1684,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",1461 HDW - 블랙 루나 / 31684001,https://image.msscdn.net/images/goods_img/20240124/3817152/3817152_17071152533915_500.jpg,0,https://www.musinsa.com/products/3817152,닥터마틴,230000,218990,2025-04-21 17:57:20,2025-04-21 17:57:20,3817152,https://kr.object.iwinv.kr/web-assets-prod/shoes/3817152.jpg
1685,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",베이스먼트 더비 R24M042 (BX 블랙),https://image.msscdn.net/images/goods_img/20210225/1815709/1815709_17255205805464_500.jpg,0,https://www.musinsa.com/products/1815709,로맨틱무브,168000,149000,2025-04-21 17:57:20,2025-04-21 17:57:20,1815709,https://kr.object.iwinv.kr/web-assets-prod/shoes/1815709.jpg
1686,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",FEIN - 811(p),https://image.msscdn.net/images/goods_img/20241119/4623329/4623329_17340590389199_500.png,0,https://www.musinsa.com/products/4623329,킨치,269000,269000,2025-04-21 17:57:20,2025-04-21 17:57:20,4623329,https://kr.object.iwinv.kr/web-assets-prod/shoes/4623329.jpg
1687,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",맘모스 더비 슈즈,https://image.msscdn.net/images/goods_img/20240104/3776544/3776544_17043555004754_500.jpg,0,https://www.musinsa.com/products/3776544,디앤에스알,244000,146400,2025-04-21 17:57:20,2025-04-21 17:57:20,3776544,https://kr.object.iwinv.kr/web-assets-prod/shoes/3776544.jpg
1688,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",[오정규 x 식스핏] NORM DERBY 더비,https://image.msscdn.net/images/goods_img/20231017/3633613/3633613_16983019174921_500.jpg,0,https://www.musinsa.com/products/3633613,식스핏,99000,69000,2025-04-21 17:57:20,2025-04-21 17:57:20,3633613,https://kr.object.iwinv.kr/web-assets-prod/shoes/3633613.jpg
1689,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",1461 3홀 모노 블랙 / 14345001,https://image.msscdn.net/images/goods_img/20170728/595040/595040_5_500.jpg,0,https://www.musinsa.com/products/595040,닥터마틴,210000,210000,2025-04-21 17:57:20,2025-04-21 17:57:20,595040,https://kr.object.iwinv.kr/web-assets-prod/shoes/595040.jpg
1690,블랙,더비 슈즈,"봄, 여름, 가을, 겨울",와이드 스퀘어 더비 슈즈 [블랙],https://image.msscdn.net/images/goods_img/20220923/2816812/2816812_17138569403226_500.jpg,0,https://www.musinsa.com/products/2816812,무신사 스탠다드,119900,95790,2025-04-21 17:57:20,2025-04-21 17:57:20,2816812,https://kr.object.iwinv.kr/web-assets-prod/shoes/2816812.jpg
